Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
02-Jan-17,1012,1013.1,1000,1001.6,1005.41185,74583,3017,74986632,24385,32.7,13.1,-10.4
30-Dec-16,995.25,1012,993,1010.7,1004.059468,217681,7180,218564669,100226,46.04,19,15.45
29-Dec-16,1000,1007.45,986.4,994.1,996.4570624,165205,5688,164619689,97135,58.8,21.05,-5.9
28-Dec-16,999.5,1009.75,995.2,999.15,1001.338574,452433,6060,453038615,372428,82.32,14.55,-0.35
27-Dec-16,983.1,1002.9,982.25,999.25,995.6129507,132518,3821,131936637,74938,56.55,20.65,16.15
26-Dec-16,989,993.85,976,983,984.1228329,107748,3810,106037267,49236,45.7,17.85,-6
23-Dec-16,981.35,1006.6,975,989.3,990.270987,154679,7093,153174126,50491,32.64,31.6,7.95
22-Dec-16,1002.9,1006.9,970.2,985.2,991.8988303,348543,6883,345719394,242380,69.54,36.7,-17.7
21-Dec-16,1015,1020.95,1001.05,1003.7,1013.748914,117589,6125,119205721,45394,38.6,19.9,-11.3
20-Dec-16,998,1018.95,998,1010.4,1012.764755,129010,5290,130656781,59933,46.46,20.95,12.4
19-Dec-16,1005,1006.05,994.2,1002.2,1000.688097,80041,2766,80096076,32867,41.06,11.85,-2.8
16-Dec-16,999.2,1009,998,1004.2,1003.910771,112733,4206,113173873,30982,27.48,11,5
15-Dec-16,997.9,1018.9,990,993.25,1007.512744,259145,9415,261091890,87531,33.78,28.9,-4.65
14-Dec-16,991.55,1004,984,999.05,998.2541862,331088,7385,330509982,178106,53.79,20,7.5
13-Dec-16,977,991.85,973.5,990.05,983.7277626,117842,3749,115924447,63391,53.79,18.35,13.05
12-Dec-16,981,981.5,965.45,977.5,973.669578,183653,3508,178817339,101684,55.37,16.05,-3.5
09-Dec-16,986.5,1007.05,983,987.35,994.9062402,190444,6546,189473924,49971,26.24,24.05,0.85
08-Dec-16,966.6,987.8,966.6,984.75,982.565691,85826,3872,84329683,34954,40.73,21.2,18.15
07-Dec-16,967.2,972.6,960.9,966.6,966.9157181,123075,4257,119003152,55746,45.29,11.7,-0.6
06-Dec-16,966.5,978.7,962.7,966.95,971.9481816,112489,2746,109333479,67242,59.78,16,0.45
05-Dec-16,965,968.2,957.9,961.4,962.4544121,85878,3095,82653660,22231,25.89,10.3,-3.6
02-Dec-16,969,969.9,961,964.1,966.328784,89536,3004,86521214,20779,23.21,8.9,-4.9
01-Dec-16,976,984,969.45,976.05,974.7992837,99683,3299,97170917,44201,44.34,14.55,0.05
30-Nov-16,970,977.5,962,975.45,970.6724891,141635,3731,137481198,73028,51.56,15.5,5.45
29-Nov-16,983,983.45,967.4,972.65,976.2854919,109828,3997,107223483,31220,28.43,16.05,-10.35
28-Nov-16,994.8,994.8,970.65,979.65,978.912123,375741,5017,367817420,251288,66.88,24.15,-15.15
25-Nov-16,930.3,984.9,930.3,977.3,969.7134163,396652,13551,384638766,109572,27.62,54.6,47
24-Nov-16,923.3,940,922.9,932.7,935.0858647,350633,6231,327871962,243593,69.47,17.1,9.4
23-Nov-16,924,924,913.2,920.5,918.827557,171245,4296,157344625,103186,60.26,10.8,-3.5
22-Nov-16,921.75,928,912,913.95,919.2707544,103448,5352,95096721,43403,41.96,16,-7.8
21-Nov-16,930.9,930.9,906.75,911.15,918.9678833,132361,4760,121635508,54822,41.42,24.15,-19.75
18-Nov-16,929.8,932.9,918,919.8,925.875006,104317,4647,96584503,44330,42.5,14.9,-10
17-Nov-16,934.8,949,926.25,929.55,936.9299777,135971,5445,127395306,50258,36.96,22.75,-5.25
16-Nov-16,926.1,956.7,926.1,940.1,944.9291251,182434,7726,172387200,70673,38.74,30.6,14
15-Nov-16,922,938,909.55,924.75,925.4449177,244625,10252,226386963,113620,46.45,28.45,2.75
11-Nov-16,940,942,919,921.85,928.6731724,215606,8403,200227508,88866,41.22,23,-18.15
10-Nov-16,961.05,965.2,935,938.6,945.4649104,271448,11185,256644559,128357,47.29,30.2,-22.45
09-Nov-16,940,973.7,900.3,955.85,946.7835178,408320,19062,386590646,133145,32.61,73.4,15.85
08-Nov-16,986.05,990,970.95,982.8,979.1530064,147105,6390,144038303,65694,44.66,19.05,-3.25
